Month,Day,Time,Miss,Slot,SlotM,Spin,SpinM,Winners,Payout
Mar,1,08:41,True,8,3,2,2,901,5362
Mar,1,08:41,True,2,3,8,25,1569,59532
Mar,1,08:44,True,4,3,7,5,1677,36890
Mar,1,08:45,False,5,2,5,10,1016,6660
Mar,1,08:46,False,2,2,2,4,987,10384
Mar,1,08:47,True,4,3,1,1,780,1795
Mar,1,08:48,True,2,3,6,10,1172,12711
Mar,1,08:49,True,3,0,1,1,716,1045
Mar,1,08:49,True,2,2,6,10,1169,10954
Mar,1,08:50,True,7,0,5,5,1156,8370
Mar,1,08:51,True,5,10,1,1,709,1210
Mar,1,08:52,True,3,4,2,2,1031,4785
Mar,1,08:53,True,8,25,6,10,1186,10115
Mar,1,08:53,True,2,15,5,5,1176,5751
Mar,1,08:54,True,6,0,1,1,758,1514
Mar,1,08:55,True,2,7,1,1,689,1687
Mar,1,08:56,True,2,2,4,40,1902,89553
Mar,1,08:57,True,3,0,2,2,1017,6273
Mar,1,08:58,True,5,3,1,1,743,1572
Mar,1,08:59,True,4,2,1,1,729,1712
Mar,1,09:00,True,4,2,2,2,991,4894
Mar,1,09:01,False,1,5,1,5,672,9319
Mar,1,09:01,False,1,2,1,2,711,2794
Mar,1,09:02,True,5,0,2,2,932,3649
Mar,1,09:03,True,2,20,5,5,1053,5421
Mar,1,09:04,False,1,2,1,2,726,3801
Mar,1,09:05,False,3,0,3,20,1683,41569
Mar,1,09:06,True,7,0,2,2,980,4565
Mar,1,09:07,False,2,4,2,8,973,13714
Mar,1,09:07,True,7,2,1,1,780,2230
Mar,1,09:08,True,7,4,1,1,767,2416
Mar,1,09:09,True,3,4,1,1,676,2215
Mar,1,09:10,True,7,3,5,5,971,6420
Mar,1,09:11,True,8,0,1,1,631,2327
Mar,1,09:12,True,1,3,2,2,828,8890
Mar,1,09:12,True,1,2,5,5,864,11208
Mar,1,09:13,True,6,2,1,1,626,1737
Mar,1,09:14,True,2,2,1,1,588,1406
Mar,1,09:15,True,4,2,2,2,750,8686
Mar,1,09:16,False,1,2,1,2,503,1731
Mar,1,09:17,True,8,3,1,1,525,1380
Mar,1,09:18,True,5,0,2,2,671,10408
Mar,1,09:18,False,5,7,5,35,720,46096
Mar,1,09:19,True,3,0,6,10,900,14698
Mar,1,09:20,True,8,2,5,5,854,8367
Mar,1,09:21,True,8,3,7,5,1684,63910
Mar,1,09:23,True,7,3,3,2,1586,5671
Mar,1,09:24,True,2,3,8,20,1877,49215
Mar,1,09:26,True,3,4,6,10,1204,19227
Mar,1,09:27,False,2,4,2,8,1074,31075
Mar,1,09:28,True,1,7,5,5,1267,7785
Mar,1,09:29,True,1,50,5,5,1207,9678
Mar,1,09:30,True,5,3,1,1,1032,5047
Mar,1,09:30,True,6,3,7,5,1994,49420
Mar,1,09:32,True,1,3,5,5,1290,10990
Mar,1,09:33,True,5,2,1,1,911,3642
Mar,1,09:34,True,4,0,5,5,1264,11954
Mar,1,09:34,True,3,2,2,2,1173,8379
Mar,1,09:35,True,7,3,3,9,1965,24290
Mar,1,09:37,True,3,0,1,1,839,1458
Mar,1,09:37,False,8,2,8,20,2049,182426
Mar,1,09:40,True,8,7,1,1,795,3126
Mar,1,09:41,True,7,0,5,5,1338,10028
Mar,1,09:42,True,1,10,6,10,1514,19471
Mar,1,09:43,True,8,2,2,2,1312,6853
Mar,1,09:43,True,6,5,2,2,1228,7200
Mar,1,09:44,False,2,7,2,14,1214,33446
Mar,1,09:45,True,8,3,5,5,1472,10649
Mar,1,09:46,True,8,0,2,2,1260,8291
Mar,1,09:47,True,8,2,6,10,1495,14425
Mar,1,09:48,True,4,5,1,1,994,1684
Mar,1,09:48,True,8,4,1,1,949,1253
Mar,1,09:49,True,3,3,5,5,1333,10973
Mar,1,09:50,True,6,7,2,2,1195,7128
Mar,1,09:51,True,4,7,1,1,0,0
Mar,1,09:52,True,8,4,1,1,750,1599
Mar,1,09:53,True,6,3,2,2,1004,7554
Mar,1,09:53,True,8,5,1,1,717,1984
Mar,1,09:54,True,1,50,6,10,1234,16904
Mar,1,09:55,False,5,3,5,15,1293,35184
Mar,1,09:56,False,2,0,2,2,1178,9196
Mar,1,09:57,False,1,2,1,2,860,4923
Mar,1,09:57,True,5,5,1,1,811,4933
Mar,1,09:58,True,6,0,5,5,1227,10650
Mar,1,09:59,True,3,3,1,1,756,683
Mar,1,10:00,True,7,7,2,2,1018,7696
Mar,1,10:01,True,4,2,5,5,1117,11599
Mar,1,10:02,True,3,5,1,1,694,928
Mar,1,10:02,True,3,3,1,1,656,940
Mar,1,10:03,False,1,0,1,1,620,939
Mar,1,10:04,False,5,3,5,15,980,25505
Mar,1,10:05,True,7,2,1,1,632,4332
Mar,1,10:06,True,5,0,6,10,1196,21215
Mar,1,10:06,True,3,2,1,1,703,854
Mar,1,10:07,True,4,3,1,1,670,1191
Mar,1,10:08,True,8,0,1,1,650,1083
Mar,1,10:09,False,2,4,2,8,873,27056
Mar,1,10:10,True,8,3,2,2,903,7748
Mar,1,10:11,True,4,4,3,7,1857,29633
Mar,1,10:12,True,6,3,5,5,1147,10634
Mar,1,10:13,True,3,0,2,2,1073,8864
Mar,1,10:13,True,8,0,1,1,718,1503
Mar,1,10:14,True,8,3,5,5,1043,9794
Mar,1,10:15,True,8,2,2,2,967,8114
Mar,1,10:16,True,4,0,1,1,683,1540
Mar,1,10:17,True,8,3,2,2,834,8397
Mar,1,10:18,True,7,4,2,2,835,12538
Mar,1,10:19,True,8,3,1,1,549,1195
Mar,1,10:19,True,8,2,5,5,908,17084
Mar,1,10:20,True,4,0,7,5,1786,55911
Mar,1,10:22,True,6,0,1,1,596,1453
Mar,1,10:23,True,4,2,2,2,918,13908
Mar,1,10:23,True,6,3,1,1,643,1913
Mar,1,10:24,True,7,5,2,2,924,14069
Mar,1,10:25,True,8,3,2,2,887,13768
Mar,1,10:26,False,1,0,1,1,636,1722
Mar,1,10:27,True,8,2,2,2,857,6755
Mar,1,10:28,True,5,4,1,1,570,1748
Mar,1,10:28,True,1,2,5,5,980,10090
Mar,1,10:29,True,5,2,2,2,855,8023
Mar,1,10:30,True,4,3,1,1,612,966
Mar,1,10:32,True,8,0,5,5,805,8013
Mar,1,10:33,True,1,5,5,5,855,9357
Mar,1,10:33,False,1,3,1,3,573,2703
Mar,1,10:34,True,8,3,1,1,584,1580
Mar,1,10:35,True,8,3,1,1,530,1616
Mar,1,10:36,True,4,3,2,2,759,7211
Mar,1,10:37,True,2,3,1,1,514,1363
Mar,1,10:37,False,1,0,1,1,517,1210
Mar,1,10:38,True,4,3,1,1,510,1322
Mar,1,10:39,True,3,4,5,5,712,8108
Mar,1,10:40,True,4,3,1,1,481,1403
Mar,1,10:40,True,6,2,1,1,493,1885
Mar,1,10:41,True,2,10,1,1,0,0
Mar,1,10:42,True,6,2,1,1,489,1927
Mar,1,10:43,False,7,3,7,15,1510,144942
Mar,1,10:44,True,8,2,1,1,585,2169
Mar,1,10:45,True,4,4,5,5,867,8992
Mar,1,10:46,True,7,4,1,1,653,7961
Mar,1,10:47,True,7,0,3,9,1742,22540
Mar,1,10:48,True,3,3,1,1,703,6316
Mar,1,10:48,True,5,3,2,2,896,3941
Mar,1,10:49,True,6,2,5,5,1011,8781
Mar,1,10:50,True,8,0,2,2,882,8208
Mar,1,10:51,True,1,15,5,5,1009,9298
Mar,1,10:51,False,4,3,4,15,2046,34819
Mar,1,10:53,True,4,0,6,10,1403,12777
Mar,1,10:54,True,2,2,6,10,1377,13354
Mar,1,10:54,True,4,5,1,1,874,6818
Mar,1,10:55,True,4,4,5,5,1234,12713
Mar,1,10:56,False,1,3,1,3,769,16503
Mar,1,10:57,True,4,3,3,4,2027,12376
Mar,1,10:58,True,3,0,1,1,797,6009
Mar,1,10:59,True,1,0,3,3,1844,10663
Mar,1,11:00,True,7,0,2,2,1022,4926
Mar,1,11:00,True,4,4,5,5,1121,10962
Mar,1,11:01,False,1,3,1,3,703,10984
Mar,1,11:02,True,5,2,2,2,881,3012
Mar,1,11:03,True,4,7,5,5,1008,8987
Mar,1,11:04,True,7,4,1,1,665,5128
Mar,1,11:04,False,1,2,1,2,590,7912
Mar,1,11:05,True,2,4,8,50,1970,117016
Mar,1,11:07,True,4,5,2,2,926,5267
Mar,1,11:08,True,7,2,2,2,998,5064
Mar,1,11:08,False,1,0,1,1,824,7007
Mar,1,11:09,True,2,25,7,5,2106,45761
Mar,1,11:11,True,8,2,5,5,1310,10840
Mar,1,11:12,True,8,3,5,5,1386,11682
Mar,1,11:12,False,2,25,2,50,1328,112187
Mar,1,11:13,True,4,2,3,4,2146,10471
Mar,1,11:14,True,3,0,7,5,2381,46623
Mar,1,11:16,False,5,7,5,35,1616,85478
Mar,1,11:17,True,8,3,1,1,1137,9814
Mar,1,11:18,False,1,0,1,1,1144,8294
Mar,1,11:18,True,7,2,2,2,1517,8886
Mar,1,11:19,True,5,15,1,1,1052,5943
Mar,1,11:20,True,4,5,2,2,1490,8679
Mar,1,11:21,True,8,5,3,9,2424,23793
Mar,1,11:22,True,8,2,2,2,1437,18661
Mar,1,11:23,True,3,2,2,2,1481,16723
Mar,1,11:24,False,2,3,2,6,1415,38844
Mar,1,11:25,True,6,2,2,2,1426,17316
Mar,1,11:26,True,8,4,1,1,998,2156
Mar,1,11:27,False,1,7,1,7,943,11252
Mar,1,11:27,True,4,2,1,1,1029,3422
Mar,1,11:28,True,2,3,4,20,2501,59807
Mar,1,11:30,True,3,0,2,2,1377,10169
Mar,1,11:31,True,7,0,2,2,1479,12127
Mar,1,11:31,True,6,2,5,5,1658,17870
Mar,1,11:32,False,6,0,6,10,1915,28334
Mar,1,11:33,True,2,3,5,5,1740,15343
Mar,1,11:34,True,3,3,5,5,1715,16867
Mar,1,11:35,True,8,0,6,10,1901,24658
Mar,1,11:36,True,5,7,2,2,1690,13203
Mar,1,11:36,True,7,0,1,1,1162,11755
Mar,1,11:37,True,7,3,1,1,1010,5380
Mar,1,11:38,True,7,0,2,2,1377,11368
Mar,1,11:39,True,6,3,5,5,1545,17164
Mar,1,11:40,True,3,2,1,1,879,2368
Mar,1,11:41,True,8,0,2,2,1215,9255
Mar,1,11:42,True,5,3,3,3,2307,9000
Mar,1,11:43,True,8,0,5,5,1486,10005
Mar,1,11:44,True,4,0,2,2,1294,8990
Mar,1,11:45,True,7,4,5,5,1373,10270
Mar,1,11:46,True,8,4,2,2,1269,9384
Mar,1,11:46,True,8,2,5,5,1380,11951
Mar,1,11:47,False,3,5,3,10,2015,22143
Mar,1,11:49,False,1,5,1,5,916,7127
Mar,1,11:49,True,6,0,3,5,2159,13069
Mar,1,11:51,False,2,2,2,4,1401,18840
Mar,1,11:52,True,7,0,2,2,1332,10352
Mar,1,11:53,True,8,2,1,1,894,1926
Mar,1,11:53,True,8,3,2,2,1151,10333
Mar,1,11:54,True,4,5,5,5,1335,10915
Mar,1,11:55,True,1,3,5,5,1331,10254
Mar,1,11:56,True,8,50,1,1,815,2040
Mar,1,11:57,True,3,3,2,2,1110,10236
Mar,1,11:57,True,7,2,6,10,1336,17828
Mar,1,11:58,True,7,4,1,1,746,1958
Mar,1,11:59,True,5,0,3,3,2070,9480
Mar,1,12:00,False,1,3,1,3,777,4908
Mar,1,12:01,True,7,2,2,2,1151,10617
Mar,1,12:02,True,8,2,1,1,700,2548
Mar,1,12:03,False,2,2,2,4,1010,16815
Mar,1,12:04,True,2,3,6,10,1150,15226
Mar,1,12:05,True,7,2,1,1,742,3847
Mar,1,12:05,True,8,3,3,9,1768,19343
Mar,1,12:07,True,8,0,2,2,1096,11409
Mar,1,12:08,True,6,3,5,5,1173,9650
Mar,1,12:08,True,2,3,5,5,1193,9169
Mar,1,12:09,True,3,0,6,10,1287,11036
Mar,1,12:10,True,3,3,5,5,1228,10671
Mar,1,12:11,True,8,10,5,5,0,0
Mar,1,12:12,True,1,2,2,2,1234,6773
Mar,1,12:13,True,8,2,6,10,1349,12752
Mar,1,12:14,False,2,10,2,20,1203,43918
Mar,1,12:14,True,6,2,1,1,913,5233
Mar,1,12:15,True,6,0,1,1,811,1213
Mar,1,12:16,True,4,3,1,1,801,1120
Mar,1,12:17,True,3,3,1,1,783,1176
Mar,1,12:18,True,7,3,2,2,1057,9091
Mar,1,12:19,True,1,0,2,2,1018,8711
Mar,1,12:20,True,8,3,1,1,647,808
Mar,1,12:20,True,2,4,4,10,2074,26423
Mar,1,12:22,True,4,0,2,2,1190,10927
Mar,1,12:23,True,4,3,6,10,1425,14104
Mar,1,12:24,True,8,2,1,1,787,1100
Mar,1,12:25,True,1,2,5,5,1397,12050
Mar,1,12:25,True,8,2,3,3,1982,7009
Mar,1,12:27,True,2,2,1,1,693,828
Mar,1,12:28,True,5,4,2,2,1095,11270
Mar,1,12:28,True,6,3,1,1,673,1130
Mar,1,12:29,True,2,7,1,1,671,1246
Mar,1,12:30,True,4,5,1,1,642,2322
Mar,1,12:32,True,8,0,2,2,903,10183
Mar,1,12:33,True,3,4,1,1,597,706
Mar,1,12:34,True,3,0,4,15,1804,31645
Mar,1,12:35,True,1,0,6,10,1224,13603
Mar,1,12:36,True,2,0,1,1,722,839
Mar,1,12:37,True,2,0,1,1,698,1007
Mar,1,12:37,False,2,5,2,10,1047,39761
Mar,1,12:38,True,1,3,2,2,1099,7936
Mar,1,12:39,True,3,2,2,2,1068,10607
Mar,1,12:40,True,1,2,2,2,996,9390
Mar,1,12:41,True,7,3,1,1,685,1749
Mar,1,12:41,True,8,2,2,2,851,8928
Mar,1,12:42,True,4,20,5,5,1070,11865
Mar,1,12:43,True,1,7,2,2,952,9405
Mar,1,12:44,True,3,4,2,2,940,9712
Mar,1,12:44,False,2,7,2,14,957,40041
Mar,1,12:45,True,3,3,1,1,685,1393
Mar,1,12:46,True,4,7,6,10,1130,13020
Mar,1,12:47,True,2,4,1,1,679,1422
Mar,1,12:48,True,2,15,1,1,669,1285
Mar,1,12:48,True,3,0,4,25,1864,58453
Mar,1,12:50,True,4,5,3,10,1843,17802
Mar,1,12:51,True,4,3,2,2,1340,11156
Mar,1,12:52,True,3,2,2,2,1331,10389
Mar,1,12:53,False,1,10,1,10,813,17789
Mar,1,12:53,False,5,2,5,10,1387,25096
Mar,1,12:54,True,4,2,1,1,948,1593
Mar,1,12:55,True,1,0,3,25,1961,47342
Mar,1,12:56,True,3,3,1,1,935,2849
Mar,1,12:57,True,1,25,2,2,1374,12195
Mar,1,12:58,True,4,0,6,10,1605,21183
Mar,1,12:58,True,7,4,1,1,1047,1957
Mar,1,12:59,False,2,4,2,8,1410,34516
Mar,1,13:00,False,2,0,2,2,1449,11040
Mar,1,13:01,True,3,4,2,2,1396,11207
Mar,1,13:02,True,8,3,6,10,1527,27676
Mar,1,13:02,False,1,0,1,1,1039,1927
Mar,1,13:03,True,3,2,6,10,1426,27670
Mar,1,13:04,True,4,4,2,2,1406,11420
Mar,1,13:05,True,6,15,4,10,2399,30760
Mar,1,13:06,False,2,10,2,20,1514,97502
Mar,1,13:07,True,4,3,1,1,1100,1663
Mar,1,13:08,False,1,2,1,2,1110,2501
Mar,1,13:09,True,7,7,1,1,1089,1799
Mar,1,13:09,True,2,10,6,10,1646,18788
Mar,1,13:10,True,6,2,1,1,1026,1714
Mar,1,13:11,False,2,25,2,50,1558,128695
Mar,1,13:12,True,4,4,5,5,1696,12396
Mar,1,13:12,True,8,0,5,5,1710,10124
Mar,1,13:13,False,1,0,1,1,1167,2212
Mar,1,13:14,True,6,3,1,1,1119,2035
Mar,1,13:15,True,5,0,2,2,1613,8779
Mar,1,13:16,True,7,3,1,1,1012,2932
Mar,1,13:17,True,6,0,1,1,977,1617
Mar,1,13:17,True,2,3,8,20,2337,74666
Mar,1,13:19,True,3,0,8,25,2208,74628
Mar,1,13:21,True,8,3,7,5,2601,44047
Mar,1,13:23,True,3,3,1,1,1244,1927
Mar,1,13:24,True,5,3,6,10,2032,16623
Mar,1,13:25,True,3,2,7,5,2698,32675
Mar,1,13:26,False,1,3,1,3,1309,3446
Mar,1,13:27,True,8,3,2,2,1971,9474
Mar,1,13:28,True,1,2,2,2,1899,8799
Mar,1,13:29,False,1,3,1,3,1290,3803
Mar,1,13:30,True,7,3,2,2,1793,8137
Mar,1,13:31,True,3,4,2,2,1715,8504
Mar,1,13:32,True,4,5,2,2,1706,8439
Mar,1,13:32,True,1,4,3,20,2674,54581
Mar,1,13:34,False,3,2,3,30,2687,73662
Mar,1,13:35,True,8,3,5,5,2103,10256
Mar,1,13:36,True,5,3,1,1,1433,3436
Mar,1,13:37,True,2,3,7,5,3041,52912
Mar,1,13:39,True,3,10,6,10,2290,20983
Mar,1,13:40,True,4,5,1,1,1444,2368
Mar,1,13:40,True,1,2,5,5,2144,12403
Mar,1,13:41,True,5,3,1,1,1336,1887
Mar,1,13:42,True,7,2,1,1,1259,1763
Mar,1,13:43,True,3,4,1,1,1189,1739
Mar,1,13:44,True,8,20,2,2,1759,8925
Mar,1,13:45,True,4,0,5,5,1844,11510
Mar,1,13:45,True,2,15,1,1,1121,2596
Mar,1,13:46,True,3,7,1,1,1102,1992
Mar,1,13:47,True,4,0,2,2,1546,7541
Mar,1,13:48,True,8,0,2,2,1531,7034
Mar,1,13:49,True,8,0,5,5,1575,8743
Mar,1,13:50,False,2,10,2,20,1430,59893
Mar,1,13:50,True,6,3,4,15,2827,46621
Mar,1,13:52,True,6,4,1,1,1145,2322
Mar,1,13:53,True,8,2,1,1,1227,2154
Mar,1,13:54,True,3,2,1,1,1186,2182
Mar,1,13:55,True,8,2,2,2,1680,7693
Mar,1,13:55,False,1,0,1,1,1027,1968
Mar,1,13:56,True,3,2,5,5,1480,9383
Mar,1,13:57,True,5,0,2,2,1492,8196
Mar,1,13:58,False,1,2,1,2,891,2466
Mar,1,13:59,False,2,2,2,4,1364,12441
Mar,1,13:59,True,4,2,2,2,1343,7838
Mar,1,14:00,False,1,7,1,7,882,9847
Mar,1,14:01,False,8,3,8,30,2374,186029
Mar,1,14:04,True,3,0,1,1,978,1638
Mar,1,14:04,True,8,0,1,1,1021,4028
Mar,1,14:05,True,7,2,3,7,2298,17318
Mar,1,14:06,True,8,25,5,5,1639,7555
Mar,1,14:07,True,2,10,5,5,1693,9881
Mar,1,14:08,True,5,2,4,40,2734,109937
Mar,1,14:11,True,7,7,1,1,1297,6039
Mar,1,14:11,True,7,0,1,1,1331,3242
Mar,1,14:12,True,4,2,2,2,1902,11564
Mar,1,14:13,True,1,4,2,2,1925,10190
Mar,1,14:14,True,4,0,3,20,3014,61121
Mar,1,14:15,True,4,3,1,1,1372,4927
Mar,1,14:16,True,6,4,2,2,1840,9519
Mar,1,14:17,True,7,3,5,5,2055,12281
Mar,1,14:18,True,2,0,3,3,3112,9723
Mar,1,14:19,False,5,0,5,5,2014,11313
Mar,1,14:19,True,8,3,2,2,1962,10056
Mar,1,14:20,True,8,0,1,1,1296,3434
Mar,1,14:21,True,4,5,1,1,0,0
Mar,1,14:22,True,8,3,2,2,1574,12448
Mar,1,14:23,True,5,2,1,1,981,2511
Mar,1,14:23,True,8,0,4,10,2870,28472
Mar,1,14:25,False,3,4,3,36,2669,77298
Mar,1,14:26,True,5,10,1,1,1140,2899
Mar,1,14:27,True,2,5,5,5,2027,11201
Mar,1,14:28,True,5,5,6,10,2298,28420
Mar,1,14:29,True,6,2,5,5,2195,12711
Mar,1,14:29,True,8,0,2,2,2025,14645
Mar,1,14:30,False,1,0,1,1,1319,7339
Mar,1,14:31,True,7,5,2,2,1774,12232
Mar,1,14:32,True,5,5,2,2,1793,10284
Mar,1,14:33,True,3,0,5,5,2106,14186
Mar,1,14:34,True,8,2,1,1,1202,4604
Mar,1,14:35,True,7,0,1,1,1096,3736
Mar,1,14:35,True,5,2,1,1,1014,3398
Mar,1,14:36,True,2,3,1,1,943,3689
Mar,1,14:37,True,2,15,1,1,874,3458
Mar,1,14:38,False,8,0,8,50,2820,112985
Mar,1,14:40,True,8,7,1,1,1008,3342
Mar,1,14:41,True,3,0,7,5,2993,57697
Mar,1,14:42,True,5,0,1,1,1117,4305
Mar,1,14:43,True,1,0,5,5,1880,13406
Mar,1,14:44,True,6,4,1,1,1211,3499
Mar,1,14:45,True,7,2,3,2,3060,6990
Mar,1,14:46,True,4,2,7,5,3212,56657
Mar,1,14:48,True,1,0,5,5,1998,12603
Mar,1,14:49,True,3,7,2,2,1981,13472
Mar,1,14:49,True,4,2,5,5,2023,13931
Mar,1,14:50,True,5,4,3,8,3240,20937
Mar,1,14:51,True,4,2,1,1,1380,4448
Mar,1,14:52,True,2,15,3,3,3131,9030
Mar,1,14:54,True,4,4,1,1,1308,3335
Mar,1,14:54,True,5,3,1,1,1234,2458
Mar,1,14:55,True,3,2,7,5,3239,51414
Mar,1,14:57,False,2,2,2,4,1644,21511
Mar,1,14:58,False,3,4,3,32,3126,74789
Mar,1,14:59,False,2,10,2,20,1972,81782
Mar,1,15:00,True,1,7,3,2,3133,7571
Mar,1,15:01,False,2,3,2,6,2148,25816
Mar,1,15:02,True,8,7,1,1,1467,5014
Mar,1,15:03,True,2,2,1,1,1403,3524
Mar,1,15:04,True,8,2,7,5,3742,71132
Mar,1,15:05,True,2,7,5,5,2322,14838
Mar,1,15:06,True,1,15,5,5,2446,14161
Mar,1,15:07,True,6,5,2,2,2404,12634
Mar,1,15:08,True,1,25,2,2,2244,12249
Mar,1,15:09,False,5,0,5,5,2333,15264
Mar,1,15:10,False,3,5,3,15,3675,46604
Mar,1,15:11,True,8,3,2,2,0,0
Mar,1,15:12,True,7,2,8,50,4071,100904
Mar,1,15:14,True,3,7,4,40,3944,145939
Mar,1,15:15,True,5,3,1,1,1824,5434
Mar,1,15:16,True,4,3,2,2,2416,13478
Mar,1,15:17,True,3,2,6,10,2993,32178
Mar,1,15:18,False,3,4,3,48,4111,177591
Mar,1,15:19,True,7,0,2,2,2591,16920
Mar,1,15:20,True,3,0,2,2,2507,13572
Mar,1,15:21,True,8,4,2,2,2536,15352
Mar,1,15:22,False,2,5,2,10,2446,60746
Mar,1,15:23,True,6,5,2,2,2544,22542
Mar,1,15:23,True,5,2,7,5,4650,90420
Mar,1,15:25,True,2,7,6,10,3351,53484
Mar,1,15:26,True,7,2,1,1,2164,8270
Mar,1,15:27,True,2,0,1,1,2099,5031
Mar,1,15:28,True,7,0,2,2,2608,17266
Mar,1,15:29,True,3,2,1,1,1753,3802
Mar,1,15:29,True,2,0,1,1,1716,4081
Mar,1,15:30,True,5,0,2,2,2272,12270
Mar,1,15:31,True,5,0,1,1,1514,3327
Mar,1,15:32,True,5,0,2,2,1997,9014
Mar,1,15:33,True,1,0,5,5,2326,13820
Mar,1,15:34,False,5,5,5,25,2364,55256
Mar,1,15:34,True,3,2,2,2,2169,10462
Mar,1,15:35,True,5,4,2,2,2185,10712
Mar,1,15:36,True,3,0,8,10,4102,83750
Mar,1,15:38,True,7,0,6,10,2864,24249
Mar,1,15:39,True,2,3,1,1,1755,3794
Mar,1,15:40,True,1,2,2,2,2409,10772
Mar,1,15:40,True,5,3,4,20,4198,85014
Mar,1,15:42,True,1,50,2,2,2519,12001
Mar,1,15:43,True,4,2,1,1,1950,4211
Mar,1,15:44,True,4,10,5,5,2823,16102
Mar,1,15:45,True,5,2,1,1,1716,4439
Mar,1,15:45,True,7,0,1,1,1648,4000
Mar,1,15:46,True,5,0,1,1,1547,3987
Mar,1,15:47,True,3,3,2,2,2135,11593
Mar,1,15:48,True,7,4,2,2,2122,10447
Mar,1,15:49,True,1,3,7,5,4017,89483
Mar,1,15:51,True,5,3,1,1,1431,2417
Mar,1,15:51,True,7,4,5,5,2328,13993
Mar,1,15:52,True,3,5,5,5,2373,13359
Mar,1,15:53,True,2,2,1,1,1400,3076
Mar,1,15:54,True,4,2,6,10,2396,21460
Mar,1,15:55,True,2,0,1,1,1348,2794
Mar,1,15:55,True,1,0,8,15,3705,114221
Mar,1,15:57,True,7,7,5,5,2321,14050
Mar,1,15:58,True,1,2,5,5,2453,13861
Mar,1,15:59,True,4,5,1,1,1484,4356
Mar,1,16:00,True,6,0,2,2,2149,13837
Mar,1,16:01,True,2,3,8,25,3536,109812
Mar,1,16:03,True,3,3,1,1,1399,3526
Mar,1,16:04,True,4,4,5,5,2397,18825
Mar,1,16:04,False,2,2,2,4,2283,20864
Mar,1,16:05,True,2,4,1,1,1487,3753
Mar,1,16:06,True,1,5,2,2,2095,11896
Mar,1,16:07,True,8,3,2,2,2054,11725
Mar,1,16:08,True,8,3,1,1,1309,3434
Mar,1,16:09,True,6,0,5,5,2148,20486
Mar,1,16:09,False,2,15,2,30,1941,165720
Mar,1,16:10,True,2,0,1,1,1382,3407
Mar,1,16:11,True,1,2,2,2,0,0
Mar,1,16:12,True,3,0,1,1,1319,3321
Mar,1,16:13,True,4,0,2,2,1985,18329
Mar,1,16:14,True,4,0,2,2,1863,18333
Mar,1,16:14,True,8,2,2,2,1873,20335
Mar,1,16:15,True,6,2,1,1,1172,2869
Mar,1,16:16,True,5,0,1,1,1172,2838
Mar,1,16:17,True,4,0,3,10,3111,33885
Mar,1,16:18,True,8,7,2,2,1853,14793
Mar,1,16:19,True,2,20,1,1,1175,2400
Mar,1,16:20,True,1,2,5,5,1897,22868
Mar,1,16:21,True,4,3,1,1,1138,3387
Mar,1,16:21,True,2,3,4,10,3127,39177
Mar,1,16:23,True,7,2,2,2,1936,15763
Mar,1,16:24,True,6,0,2,2,1862,10818
Mar,1,16:24,True,4,2,1,1,1143,3081
Mar,1,16:25,True,4,2,1,1,1013,2688
Mar,1,16:26,False,6,4,6,40,1763,75144
Mar,1,16:27,False,1,2,1,2,975,3790
Mar,1,16:28,True,4,2,7,5,3027,47467
Mar,1,16:29,True,8,0,2,2,1781,10533
Mar,1,16:30,True,4,5,6,10,1914,15710
Mar,1,16:31,True,5,4,6,10,1995,13708
Mar,1,16:32,True,3,0,2,2,2018,10164
Mar,1,16:33,True,1,10,7,5,3338,69600
Mar,1,16:34,True,4,5,2,2,1968,10316
Mar,1,16:35,True,8,2,5,5,2271,13502
Mar,1,16:36,True,1,0,2,2,2067,10487
Mar,1,16:37,True,2,0,5,5,2197,13536
Mar,1,16:38,True,6,4,1,1,1436,6557
Mar,1,16:39,True,1,3,2,2,1933,11150
Mar,1,16:39,True,6,2,7,5,3346,68507
Mar,1,16:41,True,6,0,3,15,3106,42577
Mar,1,16:42,True,5,7,4,20,3595,68664
Mar,1,16:44,True,1,3,5,5,2644,16114
Mar,1,16:45,True,1,0,4,20,3626,72883
Mar,1,16:46,True,5,0,2,2,2508,15035
Mar,1,16:47,True,8,2,6,10,3094,33396
Mar,1,16:48,True,3,15,1,1,1748,5417
Mar,1,16:49,True,4,3,2,2,2455,14101
Mar,1,16:50,True,6,0,2,2,2346,14063
Mar,1,16:51,True,1,5,5,5,2711,18067
Mar,1,16:52,True,5,3,1,1,1561,5198
Mar,1,16:52,True,7,2,2,2,2239,13164
Mar,1,16:53,True,2,3,1,1,1342,2837
Mar,1,16:54,True,1,0,5,5,2220,15311
Mar,1,16:55,True,5,4,2,2,2027,13990
Mar,1,16:56,True,3,10,6,10,2438,23834
Mar,1,16:57,True,8,3,7,5,4037,100442
Mar,1,16:59,False,2,3,2,6,2218,28951
Mar,1,16:59,True,7,0,1,1,1566,4176
Mar,1,17:00,True,5,7,2,2,2204,12343
Mar,1,17:01,True,4,5,2,2,0,0
Mar,1,17:02,True,1,4,2,2,2119,12609
Mar,1,17:03,False,5,0,5,5,2504,18940
Mar,1,17:04,True,7,0,1,1,1373,3777
Mar,1,17:04,True,4,5,7,5,3786,70100
Mar,1,17:06,True,2,3,3,5,3618,20867
Mar,1,17:08,False,2,0,2,2,2334,13961
Mar,1,17:08,True,6,2,1,1,1404,2939
